0,1,2,3,4,5,6
0.9997349029657832,0.9267370440201428,0.9975809437796437,0.5847191225190793,0.9994031873915877,0.9759414068904229,0.99999957328461
0.9997244749408977,0.9267364964950509,0.9975788099663077,0.7677100316097445,0.9993859696618022,0.9771145171037032,0.9999982688306717
0.9997652897329805,0.9267381093543383,0.9966470042195356,0.5845359708031952,0.9998341014028389,0.9349244567869919,0.9999998647365005
0.9997652812118178,0.945127642644318,0.9966370822976067,0.5848621933959856,0.9993878434149377,0.9473597416905677,0.9999998649391341
0.9997649033924341,0.9267349652769478,0.9966395694937036,0.7743781757514957,0.9993851690705942,0.9771133111760955,0.9999982794628651
0.9999645605021563,0.9267311635193958,0.9966438261044512,0.5850712364794485,0.9993975303005702,0.9771181117506644,0.9999998648437861
0.9997091098156794,0.9267393493301017,0.997661973939558,0.5848516136367439,0.9998327262638153,0.9474835878977609,0.9999988666688687
0.9999664342861747,0.9267388773326317,0.9966395183245428,0.5845920770325524,0.9993800423169359,0.9759353227077543,0.9999982829412545
0.9997015501084375,0.9267418987903849,0.9965770785622038,0.5847525005848491,0.9993957358372002,0.9858854317237199,0.9999995723160692
0.9999755104448484,0.9267390149003879,0.9966383365612411,0.5847090514583753,0.9993800352030756,0.9771145536493693,0.9999988449830708
0.9997243225474084,0.9267306400418965,0.9975787183026302,0.5846287892046248,0.9998337144266574,0.9469781884912261,0.9999998043788674
0.9999755217144667,0.9267239755674241,0.9965777498453121,0.5846947268606382,0.9993932664327533,0.9771278615937898,0.9999988233836385
0.9999755361262868,0.945126466399335,0.9966377795169463,0.7744282781312004,0.9993893202317423,0.9759490038016226,0.9999982942239151
0.999975554115821,0.9267400007497996,0.9976579966567286,0.7878461981106563,0.9993931072629408,0.9466098409100028,0.9999998648212308
0.9999768704571086,0.9267366083984406,0.9976535347764786,0.7878037692937334,0.9994957914729754,0.9771225491795232,0.9999998649321087
0.9999649514555535,0.9267397992723458,0.9966384879176866,0.584693164344612,0.9993824906468007,0.9771215775959702,0.9999998648169871
0.9999671456816647,0.9267290256276467,0.9976537152596991,0.5845034162990081,0.9998213810770857,0.9771135736360274,0.9999988063511982
0.9997070893400619,0.9267355229749852,0.9976499189460735,0.5846982529166204,0.9998331185368687,0.9771277284818027,0.9999998648964585
0.9997143776365676,0.9267324152973555,0.9976511709938862,0.7744389345109441,0.9998209844990974,0.9771315556258358,0.9999988679819497
0.9997650586241852,0.9267372894640166,0.9976529708163288,0.7744165657540932,0.9998337690065301,0.9530661501289627,0.9999988417848495
